id,role_rank,job_role,job_role_clean,company,start_date,end_date,is_current,days_to_next_role,days_in_role,gap_days_before,major,graduation_year,gender,final_cluster_id,final_cluster_label,detailed_cluster_id,detailed_cluster_label,has_grad_degree,grad_degree_type,grad_major
627,5,project engineer,project engineer,allan myers inc,5/1/15,10/1/19,FALSE,1614,1614,1003,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
627,4,project manager,project manager,ae stone,10/1/19,4/1/20,FALSE,183,183,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
627,3,project manager,project manager,caton construction group,4/1/20,4/1/21,FALSE,365,365,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
627,2,senior project manager,senior project manager,branscome inc,4/1/21,2/1/22,FALSE,306,306,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
627,1,project manager,project manager,branch civil,2/1/22,7/17/25,TRUE,,1262,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
628,4,student employee,student employee,virginia tech dining services,10/1/12,5/1/15,FALSE,608,942,,construction engineering and management,2015,male,3,3_StudentPosition,5,5_StudentPosition,TRUE,mba project management,colorado technical university
628,5,project controls intern,project controls intern,marathon petroleum corporation,6/1/14,8/1/14,FALSE,365,61,-334,construction engineering and management,2015,male,6,6_ProjectIntern,8,8_ProjectEngineerIntern,TRUE,mba project management,colorado technical university
628,3,junior construction inspector,junior construction inspector,jacobs,6/1/15,4/1/16,FALSE,366,305,304,construction engineering and management,2015,male,2,2_FieldRoute,3,3_AssistantSuperintendent,TRUE,mba project management,colorado technical university
628,2,construction engineer,construction engineer,felsburg holt  ullevig,6/1/16,6/1/21,FALSE,1887,1826,61,construction engineering and management,2015,male,11,11_OtherEngineers,10,10_ProjectEngineer,TRUE,mba project management,colorado technical university
628,1,project coordinator,project coordinator,cheyenne mountain zoo,8/1/21,7/17/25,TRUE,,1446,61,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,TRUE,mba project management,colorado technical university
629,8,office assistant,office assistant,virginia tech,8/1/09,5/1/15,FALSE,1765,2099,,construction engineering and management,2015,female,23,23_Others,28,28_Others,FALSE,,
629,7,construction inspector trainee,construction inspector trainee,mbp mcdonough bolyard peck,6/1/14,6/1/15,FALSE,365,365,-334,construction engineering and management,2015,female,23,23_Others,1,1_FieldPositions,FALSE,,
629,6,consultant,consultant,independent,6/1/15,7/1/17,FALSE,761,761,0,construction engineering and management,2015,female,17,17_Consultant,25,25_Consultant,FALSE,,
629,5,construction inspector,construction inspector,mbp mcdonough bolyard peck,7/1/17,9/1/17,FALSE,62,62,0,construction engineering and management,2015,female,2,2_FieldRoute,4,4_Superintendent,FALSE,,
629,4,project manager,project manager,kenbridge construction co inc,9/1/17,5/1/19,FALSE,607,607,0,construction engineering and management,2015,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
629,3,project manager,project manager,hayes construction  son inc,5/1/19,1/1/21,FALSE,458,611,0,construction engineering and management,2015,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
629,2,licensed real estate agent,licensed real estate agent,pointe realty group,8/1/20,7/17/25,TRUE,273,1811,-153,construction engineering and management,2015,female,16,16_RealEstateRoute,24,24_RealEstate,FALSE,,
629,1,founder,founder,pintails design co,5/1/21,7/17/25,TRUE,,1538,-1538,construction engineering and management,2015,female,14,14_PresidentOwner,21,21_Executive_Owner_President,FALSE,,
630,5,assistant superintendent,assistant superintendent,kbs inc,1/1/16,11/1/20,FALSE,1766,1766,,construction engineering and management,2015,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
630,4,quality engineer,quality engineer,kbs inc,11/1/20,12/1/21,FALSE,395,395,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
630,3,project engineer,project engineer,kbs inc,12/1/21,1/1/24,FALSE,1066,761,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
630,2,project engineer,project engineer,david boland inc,11/1/24,5/1/25,FALSE,212,181,305,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
630,1,superintendent,superintendent,w m jordan company,6/1/25,7/17/25,TRUE,,46,31,construction engineering and management,2015,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
631,3,assistant superintendent traveling,assistant superintendent traveling,shawmut design and construction,6/1/15,1/1/20,FALSE,1675,1675,,construction engineering and management,2015,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
631,2,assistant project manager,assistant project manager,clancy  theys construction company,1/1/20,12/1/21,FALSE,670,700,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
631,1,construction project manager,construction project manager,compo construction company,11/1/21,7/17/25,TRUE,,1354,-30,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
632,10,superintendent,superintendent,carefree improvements,8/1/08,8/1/12,FALSE,365,1461,,construction engineering and management,2015,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
632,9,lifeguard,lifeguard,life time fitness,8/1/09,8/1/12,FALSE,1369,1096,-1096,construction engineering and management,2015,male,23,23_Others,28,28_Others,FALSE,,
632,8,assistant project manager,assistant project manager,shawmut design and construction,5/1/13,8/1/13,FALSE,365,92,273,construction engineering and management,2015,male,8,8_ProjectManagementRoute,11,11_AssistantProjectManager,FALSE,,
632,6,assistant superintendent,assistant superintendent,cbg building company,5/1/14,7/1/14,FALSE,0,61,273,construction engineering and management,2015,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
632,7,estimator,estimator,cbg building company,5/1/14,7/1/14,FALSE,457,61,-61,construction engineering and management,2015,male,10,10_EstimatingRoute,17,17_Estimator,FALSE,,
632,5,project manager,project manager,direct energy solar,8/1/15,8/1/16,FALSE,731,366,396,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
632,4,construction manager,construction manager,century communities inc,8/1/17,9/1/18,FALSE,608,396,365,construction engineering and management,2015,male,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
632,3,realtor,realtor,exp realty,4/1/19,9/1/19,FALSE,153,153,212,construction engineering and management,2015,male,16,16_RealEstateRoute,24,24_RealEstate,FALSE,,
632,2,new home sales associate,new home sales associate,mi homes inc,9/1/19,11/1/20,FALSE,427,427,0,construction engineering and management,2015,male,16,16_RealEstateRoute,24,24_RealEstate,FALSE,,
632,1,chief executive officer,chief executive officer,jem corp,11/1/20,7/17/25,TRUE,,1719,0,construction engineering and management,2015,male,13,13_Executive,21,21_Executive_Owner_President,FALSE,,
632,11,sales assistant,sales assistant,ralphs italian ice,,7/17/25,TRUE,,,,construction engineering and management,2015,male,18,18_Sales,26,26_Sales,FALSE,,
633,5,summer associate,summer associate,clark construction group,5/1/11,8/1/15,FALSE,1737,1553,,construction engineering and management,2015,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
633,4,engineer,engineer,clark construction group,2/1/16,5/1/18,FALSE,851,820,184,construction engineering and management,2015,female,11,11_OtherEngineers,10,10_ProjectEngineer,FALSE,,
633,3,project engineer,project engineer,clark construction group,6/1/18,5/1/20,FALSE,731,700,31,construction engineering and management,2015,female,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
633,2,assistant superintendent,assistant superintendent,clark construction group,6/1/20,5/1/23,FALSE,1095,1064,31,construction engineering and management,2015,female,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
633,1,superintendent,superintendent,clark construction group,6/1/23,7/17/25,TRUE,,777,31,construction engineering and management,2015,female,2,2_FieldRoute,4,4_Superintendent,FALSE,,
634,8,construction laborer,construction laborer,rd zeuli inc,5/1/12,8/1/12,FALSE,365,92,,construction engineering and management,2015,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
634,7,infrastructure intern,infrastructure intern,allan myers inc,5/1/13,8/1/13,FALSE,365,92,273,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
634,6,field engineer intern,field engineer intern,allan myers inc,5/1/14,8/1/14,FALSE,396,92,273,construction engineering and management,2015,male,5,5_FieldIntern,7,7_FieldEngineerIntern,FALSE,,
634,5,field engineer,field engineer,allan myers inc,6/1/15,5/1/17,FALSE,700,700,304,construction engineering and management,2015,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
634,4,project engineer,project engineer,allan myers inc,5/1/17,3/1/18,FALSE,304,304,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
634,3,assistant superintendent,assistant superintendent,allan myers inc,3/1/18,3/1/21,FALSE,1096,1096,0,construction engineering and management,2015,male,2,2_FieldRoute,3,3_AssistantSuperintendent,FALSE,,
634,2,project engineer,project engineer,hensel phelps,3/1/21,5/1/22,FALSE,426,426,0,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
634,1,area superintendent,area superintendent,hensel phelps,5/1/22,7/17/25,TRUE,,1173,0,construction engineering and management,2015,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
635,7,design intern,design intern,trivistausa,5/1/14,8/1/14,FALSE,884,92,,construction engineering and management,2015,female,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
635,6,designerproject manager,designerproject manager,trivistausa,10/1/16,9/1/18,FALSE,730,700,792,construction engineering and management,2015,female,8,8_ProjectManagementRoute,12,12_ProjectManager,FALSE,,
635,5,sustainable program analyst,sustainable program analyst,sustainable building partners,10/1/18,4/1/20,FALSE,548,548,30,construction engineering and management,2015,female,17,17_Consultant,25,25_Consultant,FALSE,,
635,4,sustainable program specialist,sustainable program specialist,sustainable building partners,4/1/20,1/1/23,FALSE,1005,1005,0,construction engineering and management,2015,female,17,17_Consultant,25,25_Consultant,FALSE,,
635,3,sustainability technical manager,sustainability technical manager,sustainable building partners,1/1/23,11/1/23,FALSE,304,304,0,construction engineering and management,2015,female,12,12_OtherManagers,19,19_OtherManagers,FALSE,,
635,2,building performance specialist,building performance specialist,sustainable building partners,11/1/23,11/1/24,FALSE,366,366,0,construction engineering and management,2015,female,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
635,1,building performance engineer,building performance engineer,sustainable building partners,11/1/24,7/17/25,TRUE,,258,0,construction engineering and management,2015,female,,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
636,5,laborer,laborer,thomas brothers llc,6/1/13,8/1/13,FALSE,334,61,,construction engineering and management,2015,male,1,1_FieldLabor,1,1_FieldPositions,FALSE,,
636,4,summer intern,summer intern,independence excavating,5/1/14,8/1/14,FALSE,365,92,273,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
636,3,summer intern,summer intern,james g davis construction davis,5/1/15,8/1/15,FALSE,276,92,273,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
636,2,field engineer,field engineer,century concrete,2/1/16,11/1/16,FALSE,335,274,184,construction engineering and management,2015,male,2,2_FieldRoute,2,2_FieldEngineer,FALSE,,
636,1,project engineer,project engineer,crowder,1/1/17,7/17/25,TRUE,,3119,61,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
637,6,intelligent traffic systems and transportation intern,intelligent traffic systems and transportation intern,jacobs,5/1/13,8/1/13,FALSE,92,92,,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
637,5,engineering intern,engineering intern,kiewit,8/1/13,12/1/13,FALSE,638,122,0,construction engineering and management,2015,male,7,7_OtherIntern,9,9_OtherIntern,FALSE,,
637,4,project engineer estimator,project engineer estimator,kiewit infrastructure co,5/1/15,8/1/18,FALSE,1188,1188,516,construction engineering and management,2015,male,8,8_ProjectManagementRoute,10,10_ProjectEngineer,FALSE,,
637,3,lead engineer,lead engineer,kiewit infrastructure co,8/1/18,1/1/20,FALSE,518,518,0,construction engineering and management,2015,male,,11_OtherEngineers,18,18_OtherEngineers,FALSE,,
637,2,superintendent,superintendent,kiewit infrastructure co,1/1/20,12/1/23,FALSE,1430,1430,0,construction engineering and management,2015,male,2,2_FieldRoute,4,4_Superintendent,FALSE,,
